,eg:date,eg:indicator,eg:note,eg:value
1172,2013-04-04T00:00:00,Plate 1,B. pumilus - MESA Strain .1mM MNSO4 grown in Generic Spore media  5 day incubation (*4-1-2013prep)* held for 24 hrs 4C,180
1173,2013-04-04T00:00:00,Plate 2,B. pumilus - MESA Strain .1mM MNSO4 grown in Generic Spore media  5 day incubation (*4-1-2013prep)* held for 24 hrs 4C,172
1174,2013-04-04T00:00:00,Radiometer Reading,B. pumilus - MESA Strain .1mM MNSO4 grown in Generic Spore media  5 day incubation (*4-1-2013prep)* held for 24 hrs 4C,0.1384
1175,2013-04-04T00:00:00,mJ Dose,B. pumilus - MESA Strain .1mM MNSO4 grown in Generic Spore media  5 day incubation (*4-1-2013prep)* held for 24 hrs 4C,130
1176,2013-04-04T00:00:00,Dilution,B. pumilus - MESA Strain .1mM MNSO4 grown in Generic Spore media  5 day incubation (*4-1-2013prep)* held for 24 hrs 4C,0.001
1177,2013-04-04T00:00:00,Plate 1,B. pumilus - MESA Strain .1mM MNSO4 grown in Generic Spore media  5 day incubation (*4-1-2013prep)* held for 24 hrs 4C,39
1178,2013-04-04T00:00:00,Plate 2,B. pumilus - MESA Strain .1mM MNSO4 grown in Generic Spore media  5 day incubation (*4-1-2013prep)* held for 24 hrs 4C,35
1179,2013-04-04T00:00:00,Radiometer Reading,B. pumilus - MESA Strain .1mM MNSO4 grown in Generic Spore media  5 day incubation (*4-1-2013prep)* held for 24 hrs 4C,0.1377
1180,2013-04-04T00:00:00,mJ Dose,B. pumilus - MESA Strain .1mM MNSO4 grown in Generic Spore media  5 day incubation (*4-1-2013prep)* held for 24 hrs 4C,180
1181,2013-04-04T00:00:00,Dilution,B. pumilus - MESA Strain .1mM MNSO4 grown in Generic Spore media  5 day incubation (*4-1-2013prep)* held for 24 hrs 4C,0.01
1182,2013-04-04T00:00:00,Plate 1,B. pumilus - MESA Strain .1mM MNSO4 grown in Generic Spore media  5 day incubation (*4-1-2013prep)* held for 24 hrs 4C,82
1183,2013-04-04T00:00:00,Plate 2,B. pumilus - MESA Strain .1mM MNSO4 grown in Generic Spore media  5 day incubation (*4-1-2013prep)* held for 24 hrs 4C,106
1184,2013-04-04T00:00:00,Radiometer Reading,B. pumilus - MESA Strain .1mM MNSO4 grown in Generic Spore media  5 day incubation (*4-1-2013prep)* held for 24 hrs 4C,0.1386
1185,2013-04-04T00:00:00,mJ Dose,B. pumilus - MESA Strain .1mM MNSO4 grown in Generic Spore media  5 day incubation (*4-1-2013prep)* held for 24 hrs 4C,230
1186,2013-04-04T00:00:00,Dilution,B. pumilus - MESA Strain .1mM MNSO4 grown in Generic Spore media  5 day incubation (*4-1-2013prep)* held for 24 hrs 4C,0.01
1187,2013-04-04T00:00:00,Plate 1,B. pumilus - MESA Strain .1mM MNSO4 grown in Generic Spore media  5 day incubation (*4-1-2013prep)* held for 24 hrs 4C,38
1188,2013-04-04T00:00:00,Plate 2,B. pumilus - MESA Strain .1mM MNSO4 grown in Generic Spore media  5 day incubation (*4-1-2013prep)* held for 24 hrs 4C,40
1189,2013-04-04T00:00:00,Radiometer Reading,B. pumilus - MESA Strain .1mM MNSO4 grown in .5CB media  5 day incubation (*4-1-2013 prep)* held for 24 hrs 4C,0
1190,2013-04-04T00:00:00,mJ Dose,B. pumilus - MESA Strain .1mM MNSO4 grown in .5CB media  5 day incubation (*4-1-2013 prep)* held for 24 hrs 4C,0
1191,2013-04-04T00:00:00,Dilution,B. pumilus - MESA Strain .1mM MNSO4 grown in .5CB media  5 day incubation (*4-1-2013 prep)* held for 24 hrs 4C,0.0000001
1192,2013-04-04T00:00:00,Plate 1,B. pumilus - MESA Strain .1mM MNSO4 grown in .5CB media  5 day incubation (*4-1-2013 prep)* held for 24 hrs 4C,29
1193,2013-04-04T00:00:00,Plate 2,B. pumilus - MESA Strain .1mM MNSO4 grown in .5CB media  5 day incubation (*4-1-2013 prep)* held for 24 hrs 4C,39
1194,2013-04-04T00:00:00,Radiometer Reading,B. pumilus - MESA Strain .1mM MNSO4 grown in .5CB media  5 day incubation (*4-1-2013 prep)* held for 24 hrs 4C,0.1391
1195,2013-04-04T00:00:00,mJ Dose,B. pumilus - MESA Strain .1mM MNSO4 grown in .5CB media  5 day incubation (*4-1-2013 prep)* held for 24 hrs 4C,80
1196,2013-04-04T00:00:00,Dilution,B. pumilus - MESA Strain .1mM MNSO4 grown in .5CB media  5 day incubation (*4-1-2013 prep)* held for 24 hrs 4C,0.0001
1197,2013-04-04T00:00:00,Plate 1,B. pumilus - MESA Strain .1mM MNSO4 grown in .5CB media  5 day incubation (*4-1-2013 prep)* held for 24 hrs 4C,49
1198,2013-04-04T00:00:00,Plate 2,B. pumilus - MESA Strain .1mM MNSO4 grown in .5CB media  5 day incubation (*4-1-2013 prep)* held for 24 hrs 4C,88
1199,2013-04-04T00:00:00,Radiometer Reading,B. pumilus - MESA Strain .1mM MNSO4 grown in .5CB media  5 day incubation (*4-1-2013 prep)* held for 24 hrs 4C,0.1381
1200,2013-04-04T00:00:00,mJ Dose,B. pumilus - MESA Strain .1mM MNSO4 grown in .5CB media  5 day incubation (*4-1-2013 prep)* held for 24 hrs 4C,130
1201,2013-04-04T00:00:00,Dilution,B. pumilus - MESA Strain .1mM MNSO4 grown in .5CB media  5 day incubation (*4-1-2013 prep)* held for 24 hrs 4C,0.001
1202,2013-04-04T00:00:00,Plate 1,B. pumilus - MESA Strain .1mM MNSO4 grown in .5CB media  5 day incubation (*4-1-2013 prep)* held for 24 hrs 4C,25
1203,2013-04-04T00:00:00,Plate 2,B. pumilus - MESA Strain .1mM MNSO4 grown in .5CB media  5 day incubation (*4-1-2013 prep)* held for 24 hrs 4C,21
1204,2013-04-04T00:00:00,Radiometer Reading,B. pumilus - MESA Strain .1mM MNSO4 grown in .5CB media  5 day incubation (*4-1-2013 prep)* held for 24 hrs 4C,0.1393
1205,2013-04-04T00:00:00,mJ Dose,B. pumilus - MESA Strain .1mM MNSO4 grown in .5CB media  5 day incubation (*4-1-2013 prep)* held for 24 hrs 4C,180
1206,2013-04-04T00:00:00,Dilution,B. pumilus - MESA Strain .1mM MNSO4 grown in .5CB media  5 day incubation (*4-1-2013 prep)* held for 24 hrs 4C,0.01
1207,2013-04-04T00:00:00,Plate 1,B. pumilus - MESA Strain .1mM MNSO4 grown in .5CB media  5 day incubation (*4-1-2013 prep)* held for 24 hrs 4C,26
1208,2013-04-04T00:00:00,Plate 2,B. pumilus - MESA Strain .1mM MNSO4 grown in .5CB media  5 day incubation (*4-1-2013 prep)* held for 24 hrs 4C,21
1209,2013-04-04T00:00:00,Radiometer Reading,B. pumilus - MESA Strain .1mM MNSO4 grown in .5CB media  5 day incubation (*4-1-2013 prep)* held for 24 hrs 4C,0.1386
1210,2013-04-04T00:00:00,mJ Dose,B. pumilus - MESA Strain .1mM MNSO4 grown in .5CB media  5 day incubation (*4-1-2013 prep)* held for 24 hrs 4C,230
1211,2013-04-04T00:00:00,Dilution,B. pumilus - MESA Strain .1mM MNSO4 grown in .5CB media  5 day incubation (*4-1-2013 prep)* held for 24 hrs 4C,0.01
1212,2013-04-04T00:00:00,Plate 1,B. pumilus - MESA Strain .1mM MNSO4 grown in .5CB media  5 day incubation (*4-1-2013 prep)* held for 24 hrs 4C,14
1213,2013-04-04T00:00:00,Plate 2,B. pumilus - MESA Strain .1mM MNSO4 grown in .5CB media  5 day incubation (*4-1-2013 prep)* held for 24 hrs 4C,12
1214,2013-04-10T00:00:00,Radiometer Reading,B. pumilus - MESA Strain .1mM MNSO4 grown in .5 CB 5 day incubation - held for 24 hrs 4C (*4-8-2013 prep),0
1215,2013-04-10T00:00:00,mJ Dose,B. pumilus - MESA Strain .1mM MNSO4 grown in .5 CB 5 day incubation - held for 24 hrs 4C (*4-8-2013 prep),0
1216,2013-04-10T00:00:00,Dilution,B. pumilus - MESA Strain .1mM MNSO4 grown in .5 CB 5 day incubation - held for 24 hrs 4C (*4-8-2013 prep),0.000001
1217,2013-04-10T00:00:00,Plate 1,B. pumilus - MESA Strain .1mM MNSO4 grown in .5 CB 5 day incubation - held for 24 hrs 4C (*4-8-2013 prep),34
1218,2013-04-10T00:00:00,Plate 2,B. pumilus - MESA Strain .1mM MNSO4 grown in .5 CB 5 day incubation - held for 24 hrs 4C (*4-8-2013 prep),35
1219,2013-04-10T00:00:00,Radiometer Reading,B. pumilus - MESA Strain .1mM MNSO4 grown in .5 CB 5 day incubation - held for 24 hrs 4C (*4-8-2013 prep),0.1419
1220,2013-04-10T00:00:00,mJ Dose,B. pumilus - MESA Strain .1mM MNSO4 grown in .5 CB 5 day incubation - held for 24 hrs 4C (*4-8-2013 prep),80
1221,2013-04-10T00:00:00,Dilution,B. pumilus - MESA Strain .1mM MNSO4 grown in .5 CB 5 day incubation - held for 24 hrs 4C (*4-8-2013 prep),0.0001
1222,2013-04-10T00:00:00,Plate 1,B. pumilus - MESA Strain .1mM MNSO4 grown in .5 CB 5 day incubation - held for 24 hrs 4C (*4-8-2013 prep),51
1223,2013-04-10T00:00:00,Plate 2,B. pumilus - MESA Strain .1mM MNSO4 grown in .5 CB 5 day incubation - held for 24 hrs 4C (*4-8-2013 prep),38
1224,2013-04-10T00:00:00,Radiometer Reading,B. pumilus - MESA Strain .1mM MNSO4 grown in .5 CB 5 day incubation - held for 24 hrs 4C (*4-8-2013 prep),0.141
1225,2013-04-10T00:00:00,mJ Dose,B. pumilus - MESA Strain .1mM MNSO4 grown in .5 CB 5 day incubation - held for 24 hrs 4C (*4-8-2013 prep),130
1226,2013-04-10T00:00:00,Dilution,B. pumilus - MESA Strain .1mM MNSO4 grown in .5 CB 5 day incubation - held for 24 hrs 4C (*4-8-2013 prep),0.001
1227,2013-04-10T00:00:00,Plate 1,B. pumilus - MESA Strain .1mM MNSO4 grown in .5 CB 5 day incubation - held for 24 hrs 4C (*4-8-2013 prep),87
1228,2013-04-10T00:00:00,Plate 2,B. pumilus - MESA Strain .1mM MNSO4 grown in .5 CB 5 day incubation - held for 24 hrs 4C (*4-8-2013 prep),103
1229,2013-04-10T00:00:00,Radiometer Reading,B. pumilus - MESA Strain .1mM MNSO4 grown in .5 CB 5 day incubation - held for 24 hrs 4C (*4-8-2013 prep),0.1412
1230,2013-04-10T00:00:00,mJ Dose,B. pumilus - MESA Strain .1mM MNSO4 grown in .5 CB 5 day incubation - held for 24 hrs 4C (*4-8-2013 prep),180
1231,2013-04-10T00:00:00,Dilution,B. pumilus - MESA Strain .1mM MNSO4 grown in .5 CB 5 day incubation - held for 24 hrs 4C (*4-8-2013 prep),0.1
1232,2013-04-10T00:00:00,Plate 1,B. pumilus - MESA Strain .1mM MNSO4 grown in .5 CB 5 day incubation - held for 24 hrs 4C (*4-8-2013 prep),72
1233,2013-04-10T00:00:00,Plate 2,B. pumilus - MESA Strain .1mM MNSO4 grown in .5 CB 5 day incubation - held for 24 hrs 4C (*4-8-2013 prep),66
1234,2013-04-10T00:00:00,Radiometer Reading,B. pumilus - MESA Strain .1mM MNSO4 grown in .5 CB 5 day incubation - held for 24 hrs 4C (*4-8-2013 prep),0.1419
1235,2013-04-10T00:00:00,mJ Dose,B. pumilus - MESA Strain .1mM MNSO4 grown in .5 CB 5 day incubation - held for 24 hrs 4C (*4-8-2013 prep),230
1236,2013-04-10T00:00:00,Dilution,B. pumilus - MESA Strain .1mM MNSO4 grown in .5 CB 5 day incubation - held for 24 hrs 4C (*4-8-2013 prep),0.1
1237,2013-04-10T00:00:00,Plate 1,B. pumilus - MESA Strain .1mM MNSO4 grown in .5 CB 5 day incubation - held for 24 hrs 4C (*4-8-2013 prep),69
1238,2013-04-10T00:00:00,Plate 2,B. pumilus - MESA Strain .1mM MNSO4 grown in .5 CB 5 day incubation - held for 24 hrs 4C (*4-8-2013 prep),59
1239,2013-04-11T00:00:00,Radiometer Reading,B. pumilus - MESA Strain .1mM MNSO4 grown in generic spore media 5 day incubation - held for 24 hrs (4-8-2013 prep),0
1240,2013-04-11T00:00:00,mJ Dose,B. pumilus - MESA Strain .1mM MNSO4 grown in generic spore media 5 day incubation - held for 24 hrs (4-8-2013 prep),0
1241,2013-04-11T00:00:00,Dilution,B. pumilus - MESA Strain .1mM MNSO4 grown in generic spore media 5 day incubation - held for 24 hrs (4-8-2013 prep),0.0000001
1242,2013-04-11T00:00:00,Plate 1,B. pumilus - MESA Strain .1mM MNSO4 grown in generic spore media 5 day incubation - held for 24 hrs (4-8-2013 prep),11
1243,2013-04-11T00:00:00,Plate 2,B. pumilus - MESA Strain .1mM MNSO4 grown in generic spore media 5 day incubation - held for 24 hrs (4-8-2013 prep),16
1244,2013-04-11T00:00:00,Radiometer Reading,B. pumilus - MESA Strain .1mM MNSO4 grown in generic spore media 5 day incubation - held for 24 hrs (4-8-2013 prep),0.1369
1245,2013-04-11T00:00:00,mJ Dose,B. pumilus - MESA Strain .1mM MNSO4 grown in generic spore media 5 day incubation - held for 24 hrs (4-8-2013 prep),80
1246,2013-04-11T00:00:00,Dilution,B. pumilus - MESA Strain .1mM MNSO4 grown in generic spore media 5 day incubation - held for 24 hrs (4-8-2013 prep),0.00001
1247,2013-04-11T00:00:00,Plate 1,B. pumilus - MESA Strain .1mM MNSO4 grown in generic spore media 5 day incubation - held for 24 hrs (4-8-2013 prep),47
1248,2013-04-11T00:00:00,Plate 2,B. pumilus - MESA Strain .1mM MNSO4 grown in generic spore media 5 day incubation - held for 24 hrs (4-8-2013 prep),33
1249,2013-04-11T00:00:00,Radiometer Reading,B. pumilus - MESA Strain .1mM MNSO4 grown in generic spore media 5 day incubation - held for 24 hrs (4-8-2013 prep),0.1366
1250,2013-04-11T00:00:00,mJ Dose,B. pumilus - MESA Strain .1mM MNSO4 grown in generic spore media 5 day incubation - held for 24 hrs (4-8-2013 prep),130
1251,2013-04-11T00:00:00,Dilution,B. pumilus - MESA Strain .1mM MNSO4 grown in generic spore media 5 day incubation - held for 24 hrs (4-8-2013 prep),0.0001
1252,2013-04-11T00:00:00,Plate 1,B. pumilus - MESA Strain .1mM MNSO4 grown in generic spore media 5 day incubation - held for 24 hrs (4-8-2013 prep),48
1253,2013-04-11T00:00:00,Plate 2,B. pumilus - MESA Strain .1mM MNSO4 grown in generic spore media 5 day incubation - held for 24 hrs (4-8-2013 prep),49
1254,2013-04-11T00:00:00,Radiometer Reading,B. pumilus - MESA Strain .1mM MNSO4 grown in generic spore media 5 day incubation - held for 24 hrs (4-8-2013 prep),0.1375
1255,2013-04-11T00:00:00,mJ Dose,B. pumilus - MESA Strain .1mM MNSO4 grown in generic spore media 5 day incubation - held for 24 hrs (4-8-2013 prep),180
1256,2013-04-11T00:00:00,Dilution,B. pumilus - MESA Strain .1mM MNSO4 grown in generic spore media 5 day incubation - held for 24 hrs (4-8-2013 prep),0.001
1257,2013-04-11T00:00:00,Plate 1,B. pumilus - MESA Strain .1mM MNSO4 grown in generic spore media 5 day incubation - held for 24 hrs (4-8-2013 prep),16
1258,2013-04-11T00:00:00,Plate 2,B. pumilus - MESA Strain .1mM MNSO4 grown in generic spore media 5 day incubation - held for 24 hrs (4-8-2013 prep),10
1259,2013-04-11T00:00:00,Radiometer Reading,B. pumilus - MESA Strain .1mM MNSO4 grown in generic spore media 5 day incubation - held for 24 hrs (4-8-2013 prep),0.1399
1260,2013-04-11T00:00:00,mJ Dose,B. pumilus - MESA Strain .1mM MNSO4 grown in generic spore media 5 day incubation - held for 24 hrs (4-8-2013 prep),230
1261,2013-04-11T00:00:00,Dilution,B. pumilus - MESA Strain .1mM MNSO4 grown in generic spore media 5 day incubation - held for 24 hrs (4-8-2013 prep),0.01
1262,2013-04-11T00:00:00,Plate 1,B. pumilus - MESA Strain .1mM MNSO4 grown in generic spore media 5 day incubation - held for 24 hrs (4-8-2013 prep),36
1263,2013-04-11T00:00:00,Plate 2,B. pumilus - MESA Strain .1mM MNSO4 grown in generic spore media 5 day incubation - held for 24 hrs (4-8-2013 prep),38
1264,2013-04-24T00:00:00,Radiometer Reading,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*4-17-2013 prep),0
1265,2013-04-24T00:00:00,mJ Dose,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*4-17-2013 prep),0
1266,2013-04-24T00:00:00,Dilution,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*4-17-2013 prep),0.000001
1267,2013-04-24T00:00:00,Plate 1,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*4-17-2013 prep),53
1268,2013-04-24T00:00:00,Plate 2,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*4-17-2013 prep),43
1269,2013-04-24T00:00:00,plate 3,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*4-17-2013 prep),61
1270,2013-04-24T00:00:00,Radiometer Reading,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*4-17-2013 prep),137.5
1271,2013-04-24T00:00:00,mJ Dose,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*4-17-2013 prep),20
1272,2013-04-24T00:00:00,Dilution,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*4-17-2013 prep),0.000001
1273,2013-04-24T00:00:00,Plate 1,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*4-17-2013 prep),25
1274,2013-04-24T00:00:00,Plate 2,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*4-17-2013 prep),27
1275,2013-04-24T00:00:00,plate 3,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*4-17-2013 prep),26
1276,2013-04-24T00:00:00,Radiometer Reading,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*4-17-2013 prep),138.4
1277,2013-04-24T00:00:00,mJ Dose,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*4-17-2013 prep),40
1278,2013-04-24T00:00:00,Dilution,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*4-17-2013 prep),0.00001
1279,2013-04-24T00:00:00,Plate 1,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*4-17-2013 prep),69
1280,2013-04-24T00:00:00,Plate 2,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*4-17-2013 prep),57
1281,2013-04-24T00:00:00,plate 3,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*4-17-2013 prep),70
1282,2013-04-24T00:00:00,Radiometer Reading,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*4-17-2013 prep),137.5
1283,2013-04-24T00:00:00,mJ Dose,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*4-17-2013 prep),60
1284,2013-04-24T00:00:00,Dilution,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*4-17-2013 prep),0.00001
1285,2013-04-24T00:00:00,Plate 1,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*4-17-2013 prep),29
1286,2013-04-24T00:00:00,Plate 2,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*4-17-2013 prep),33
1287,2013-04-24T00:00:00,plate 3,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*4-17-2013 prep),44
1288,2013-04-24T00:00:00,Radiometer Reading,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*4-17-2013 prep),138.2
1289,2013-04-24T00:00:00,mJ Dose,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*4-17-2013 prep),80
1290,2013-04-24T00:00:00,Dilution,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*4-17-2013 prep),0.00001
1291,2013-04-24T00:00:00,Plate 1,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*4-17-2013 prep),10
1292,2013-04-24T00:00:00,Plate 2,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*4-17-2013 prep),14
1293,2013-04-24T00:00:00,plate 3,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*4-17-2013 prep),11
1294,2013-04-24T00:00:00,Radiometer Reading,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*4-17-2013 prep),138
1295,2013-04-24T00:00:00,mJ Dose,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*4-17-2013 prep),130
1296,2013-04-24T00:00:00,Dilution,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*4-17-2013 prep),0.001
1297,2013-04-24T00:00:00,Plate 1,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*4-17-2013 prep),22
1298,2013-04-24T00:00:00,Plate 2,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*4-17-2013 prep),27
1299,2013-04-24T00:00:00,plate 3,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*4-17-2013 prep),35
1300,2013-04-24T00:00:00,Radiometer Reading,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*4-17-2013 prep),137.3
1301,2013-04-24T00:00:00,mJ Dose,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*4-17-2013 prep),180
1302,2013-04-24T00:00:00,Dilution,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*4-17-2013 prep),0.01
1303,2013-04-24T00:00:00,Plate 1,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*4-17-2013 prep),40
1304,2013-04-24T00:00:00,Plate 2,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*4-17-2013 prep),47
1305,2013-04-24T00:00:00,plate 3,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*4-17-2013 prep),47
1306,2013-04-24T00:00:00,Radiometer Reading,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*4-17-2013 prep),136.2
1307,2013-04-24T00:00:00,mJ Dose,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*4-17-2013 prep),230
1308,2013-04-24T00:00:00,Dilution,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*4-17-2013 prep),0.01
1309,2013-04-24T00:00:00,Plate 1,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*4-17-2013 prep),34
1310,2013-04-24T00:00:00,Plate 2,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*4-17-2013 prep),35
1311,2013-04-24T00:00:00,plate 3,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*4-17-2013 prep),29
1312,2013-04-24T00:00:00,Radiometer Reading,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*4-17-2013 prep),136.2
1313,2013-04-24T00:00:00,mJ Dose,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*4-17-2013 prep),280
1314,2013-04-24T00:00:00,Dilution,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*4-17-2013 prep),0.01
1315,2013-04-24T00:00:00,Plate 1,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*4-17-2013 prep),23
1316,2013-04-24T00:00:00,Plate 2,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*4-17-2013 prep),24
1317,2013-04-24T00:00:00,plate 3,B. pumilus - MESA Strain .1mM MNSO4 grown in .5cb 5 day incubation (*4-17-2013 prep),29
